Mushroom_type,UV_exposure_time,UV_intensity,Temperature,Humidity,Extraction_method,Vitamin_D3_yield
Shiitake,20.259854278395846,4.699189677389912,30.456191465806747,70.65133196790697,Water,46.75274639083384
Oyster,52.0075497817249,9.168499023008994,25.968383259871253,73.22580903638536,Water,71.57201667797267
Portobello,37.12259561924202,7.426293800201708,16.329266515525443,87.43748992994239,Ethanol,59.45337176462086
Button,158.2032063206743,6.471146926816334,30.330300990651693,76.8900274917678,Water,98.66221465718607
Oyster,47.266377850867535,3.784354460765039,26.674271754627277,69.25111804876948,Ethanol,52.461269769727195
Portobello,175.8970934892523,8.414113457991652,30.639199543159183,82.38700145063558,Water,123.43541267062312
Portobello,67.27228460108816,9.5955446033649,30.03493984791681,88.02131283817636,Ethanol,73.60684677833108
Oyster,40.96004566707887,8.390784542952039,31.06004143915674,50.882645947291635,Supercritical CO2,59.973482188042084
Button,144.24874621422146,1.0140859467232561,25.360161328092495,89.30085089024155,Water,47.48595791719909
Oyster,121.98032183514894,6.727612331650663,17.8064903638703,53.44528556254721,Ethanol,85.23140442445472
Portobello,94.69327179703363,1.4602184329789065,28.423149467593774,82.57547117075046,Water,56.69427281263701
Shiitake,104.41180365939731,3.318464983003497,27.409475701039412,61.2133901020565,Water,63.50365268370144
Shiitake,132.26430230628483,1.5357223031299452,29.845063743981743,55.28718631015487,Water,55.98655477162488
Oyster,48.83730602632078,6.43415907654449,18.397620121014707,67.5942255885534,Ethanol,57.38229298076254
Portobello,179.37676572964614,7.179309221433461,18.899503998005784,75.75826317790454,Supercritical CO2,115.82841496430599
Shiitake,175.71483756495314,2.030388742593146,32.808190344386574,65.238073800939,Supercritical CO2,66.13925883685025
Portobello,120.55536667897927,4.454549947404815,29.999555969041417,52.182616331307955,Supercritical CO2,73.77733103271787
Oyster,43.92221665795467,5.106128580599878,33.16456977400646,73.97844558634867,Ethanol,54.2820743284438
Shiitake,125.63880121331952,4.321477195848249,30.174306423278416,86.09613104442698,Supercritical CO2,78.22009619267774
Portobello,22.273729526459896,2.0892250043667375,26.94310611980604,65.32861463789007,Ethanol,49.84173687358163
Shiitake,15.210925374987031,4.770530111687279,28.082654740557473,58.65331110523308,Water,50.0855631738922
Oyster,53.806091046906324,7.760602430275763,32.7825584788002,67.70309383731262,Water,64.93714161155262
Portobello,88.64590264568378,1.639068980799299,26.57613509023881,51.93450844195124,Supercritical CO2,51.67271498865766
Shiitake,157.60632591942468,1.7216201267371312,27.647826486567748,82.819503379211,Ethanol,62.69123205916438
Oyster,133.61874186027237,4.192941626523858,18.12953432007201,83.05363243800747,Water,69.06477667095587
Shiitake,136.26010860399677,9.475531404570326,24.478424402322055,73.52001853718514,Ethanol,117.82832357504853
Shiitake,82.3338668561728,7.017153820506227,29.327942239161978,64.12411555753557,Ethanol,76.54507324879314
Button,68.8089487329837,7.108029610053083,20.41885396632731,81.99133457783134,Water,66.2542303614351
Button,73.07658970738245,4.257279917540785,19.0450836104907,72.18748099153468,Ethanol,67.82977674644656
Oyster,177.90042583512982,6.342947120876846,21.276536164488313,83.03729234200065,Water,101.87980670698465
Button,16.818562540122024,1.0911806562496904,19.83001255985667,75.25835170332083,Water,43.04392245149472
Oyster,157.39535434081625,6.72486441768588,19.298252740727918,81.37621892851189,Water,99.20568197644748
Button,108.37481945730688,9.21958252818613,23.49701685736174,73.9425197287104,Ethanol,96.82812767127434
Shiitake,84.56462126223038,6.513161215103373,33.15677027767068,66.56564272862664,Water,74.44218254995039
Oyster,133.29380227057322,8.863287341197106,25.141192934774367,88.3178343970455,Ethanol,109.54335949206059
Oyster,92.73372004219948,7.515757499194844,18.75840761630646,71.64455299515379,Water,85.09411403423911
Shiitake,158.4819504738823,2.085025747633212,16.539433387617482,74.20358074162154,Water,61.8431888385134
Oyster,163.11931688191396,9.122079765572575,28.923122902758504,58.81950557658997,Supercritical CO2,122.53590403689424
Oyster,81.69255756848742,1.597994599201974,22.655975288727756,75.02603157709106,Supercritical CO2,61.353555615136884
Button,57.060725529958766,5.805707252929874,31.436618931707187,72.86430597931775,Supercritical CO2,63.5304754831068
Oyster,110.69955586087158,2.279234114141119,28.190215372815402,57.393535917880996,Ethanol,58.60630791658127
Portobello,165.10176875483745,1.1053594965781366,30.92482901082737,52.383483894125746,Ethanol,53.2865644766358
Shiitake,45.81257213096332,4.798308341148751,20.438920788368975,74.17437278859084,Water,53.35242437160674
Button,115.90431920579208,3.6553663688874063,28.84717844922116,80.54769077401282,Water,66.09978668718236
Button,117.3652374157285,5.374004444178427,20.281239693874376,70.93605483688033,Water,80.84049623441945
Portobello,134.62921381059778,6.194798980610957,33.781369589005834,59.07090501278583,Water,87.44135216951929
Shiitake,32.36650647163417,1.393651650780526,27.727485630667488,76.6608790677214,Ethanol,47.09733690516187
Shiitake,131.69024399595506,2.1070296561137107,21.490236003506844,53.20422906438409,Water,52.36888791742357
Button,164.53552851315897,6.027781568053828,20.390237245845455,67.67334819207818,Water,92.36790688526935
Oyster,40.546128507941134,4.088506178553924,18.81853170143287,56.53467033593681,Supercritical CO2,59.4888090492151
Button,50.3823652370592,7.562561387945032,28.892819177874557,57.37836204239534,Water,58.64783900460809
Shiitake,175.13716598707873,6.8706248373274565,19.374312259958547,58.091757966328146,Water,105.2957014260259
Portobello,40.76608196061326,8.610439266909161,26.906065318549782,65.46828228175912,Water,59.084186700503004
Button,155.24546587282845,7.2324354400230275,20.292700538507148,52.04600822481591,Ethanol,101.36853080807008
Shiitake,93.68723559616592,4.869379696511333,28.239378895877373,65.91173763716392,Supercritical CO2,71.58114299157324
Button,52.0292826485401,7.056699601549892,31.298794570810784,70.46829788458803,Water,66.45091174207703
Oyster,158.02748321632694,3.4784305682987666,30.560504862893062,69.331771398653,Water,70.01948872166592
Button,85.70189335045313,3.756821489003914,30.217026618615634,65.31136401612162,Supercritical CO2,66.98751884090443
Button,97.51895016804733,8.10086643928714,18.75444811384504,83.5658643228301,Water,81.26938644588881
Shiitake,71.06967279796017,5.01777564761424,16.767698939690373,55.81306769682016,Ethanol,63.66010972486852
Shiitake,110.80164474393766,8.185423064665173,28.97897656974771,70.22786975125496,Water,94.93657824942737
Shiitake,37.79905833945387,8.401801363014506,22.366944275887025,52.48165667826217,Ethanol,56.85344160354056
Button,76.48386123079932,8.718061038951554,23.646924528066947,52.84622715511639,Ethanol,82.16882821063884
Oyster,174.80009479699888,9.249717122570866,15.62298185586782,72.95463398708385,Water,126.55614539186067
Portobello,53.88268355919168,4.878866984619666,20.191528985500984,72.64073699551284,Supercritical CO2,60.501033296405566
Portobello,121.64523297201967,3.8698013648902494,15.67352807748928,85.12134051377828,Ethanol,67.99035330346395
Shiitake,65.28231091819814,6.2397887193470245,32.583715452024954,72.31494702640293,Supercritical CO2,67.16386906653797
Shiitake,141.4904313667221,4.340551810938648,19.86793366437061,88.39164081619401,Water,76.49285822970388
Button,32.24852232211947,6.4096675012020965,26.146743391460163,51.94779393599719,Ethanol,57.969332388434864
Portobello,174.8695776633526,7.350272763794422,15.779586413222608,53.92030739122964,Water,101.3428573006994
Shiitake,87.14422203521868,7.195645166429232,28.33694782611316,51.76263446281526,Supercritical CO2,78.7657860751734
Oyster,50.128578768898876,4.370975983181092,21.460546915081878,57.411074013341604,Water,57.522170130944986
Oyster,22.494447046102152,2.501741815288775,32.95838373915332,71.65080443766712,Water,52.11804112064904
Shiitake,38.858843864881926,4.874764046159868,32.762363778680715,75.82288725709712,Ethanol,57.113276829787374
Shiitake,98.361571254523,2.283347296737179,21.505812367234956,51.82340631794675,Water,58.04889860121573
Portobello,67.29053999331867,9.010873316654274,33.019217913809356,87.83883559382397,Water,73.70068377610532
Portobello,150.9101722000436,4.112897146640717,34.923153469975574,83.68661506601524,Water,73.2615367238343
Button,83.25087902250701,2.390137725009914,31.508313282478962,61.864499286283724,Ethanol,58.851490487638536
Portobello,52.28142633989708,1.229029839151758,31.897426955104578,53.087501209058715,Supercritical CO2,49.690870910118676
Oyster,114.9146477226851,6.8124014765783585,19.9801747221818,56.79548292876229,Supercritical CO2,86.71440989937732
Oyster,130.1521268705258,6.732120857092689,26.534047977155126,55.077776550198905,Water,87.26845820599355
Shiitake,38.39712434316148,4.065437499231625,16.345118279347357,54.93135117195787,Ethanol,54.66271119526064
Portobello,38.495266769014,1.6454069996288592,16.898358736433394,70.74246754662936,Water,51.20443561685221
Button,16.234142578702304,4.686660054057088,34.97785224066581,59.83389769973601,Supercritical CO2,49.81281916892315
Oyster,135.1883425611589,3.800957455570542,21.53278498851822,64.32558866116578,Ethanol,70.85020875569693
Oyster,122.84676969570687,7.094085757615084,29.963678240976925,89.58021333537289,Supercritical CO2,92.08841006439036
Button,90.68724887746836,6.452013245074213,31.13330106053633,77.3725699570138,Supercritical CO2,80.6689873336458
Button,153.50897632476352,4.28134355377786,32.16046542014458,87.95922668188005,Ethanol,75.5046204556138
Oyster,146.96392600150904,2.961032988294911,34.95256594804313,55.70226220132462,Ethanol,67.85248515199791
Oyster,109.51024194744787,9.892323695400327,19.829929705137356,65.28557899330278,Water,98.53646043281407
Button,157.60611768725397,5.086014590765034,15.807016537193995,72.18927213129417,Water,83.09976557917688
Oyster,44.9930057062506,7.194468122022133,23.22383035989172,53.07032247554952,Supercritical CO2,60.33446079609632
Shiitake,29.026335297613738,2.264976708205247,17.60161339657894,50.16749774511831,Ethanol,43.48963384071596
Shiitake,55.85743395788823,5.37030729693458,15.448517783241103,76.8173733518767,Ethanol,66.26247164076126
Button,19.704765535183526,1.2478304788251893,22.208536542829723,75.67278067205741,Water,46.308412047278004
Portobello,100.29881976017545,5.549096061194049,30.67476502150473,66.43155239998447,Supercritical CO2,74.1008631508959
Button,169.22296769014346,9.67615666405932,26.323613824501418,69.5857630412813,Supercritical CO2,132.99819370379961
Button,16.68840191364664,4.457860416872202,21.25555978420708,66.61772002368359,Water,46.990817689186315
Portobello,30.758685381704556,1.3509641131742043,28.086840109854393,50.960201793795555,Ethanol,41.69527483446967
Portobello,86.873834808184,1.2786021182740916,19.640363606176216,63.41486424869849,Water,47.86038756480361
Portobello,168.75875297974383,4.4918808395218255,15.287628921441701,57.083290215891594,Water,79.84624340957092
Shiitake,63.74653784604759,2.4402244281687464,30.287067728728548,53.93696756405475,Water,50.4961898575475
Oyster,96.22991747702672,1.2101688669536732,27.474861697280183,88.26881735557399,Water,48.992089741480974
Shiitake,17.067386038566656,7.805922525551591,30.2460524900192,73.97438900168663,Ethanol,54.35542427239418
Oyster,35.2183441635551,5.126707079937016,15.778760333753311,79.14625136946411,Water,58.087263726928654
Shiitake,177.72712090300396,3.603202947753891,31.742392556613044,62.6145497306447,Ethanol,76.29302124812394
Oyster,174.07017839412774,9.100748647148327,27.390524000726067,65.72588517976061,Water,122.21873499479543
Shiitake,10.839796758849635,2.0452506418047305,26.267907014252803,59.47695975586894,Supercritical CO2,48.05819535146905
Portobello,171.8080035219506,9.603269460597874,27.492280962290632,53.87862683861699,Ethanol,127.10161487150957
Button,118.65038942863507,3.8257004563961754,32.28866493736729,57.16126549766335,Supercritical CO2,72.53689755492758
Shiitake,157.54611006840375,8.995633050778132,26.73873013117814,81.90056181185943,Water,114.01950017780251
Oyster,87.30577545775604,6.426485888315154,26.619007597763584,77.10183220735104,Water,77.24035924799244
Portobello,97.65132485847253,8.440366237673388,34.81358314131532,71.87715503941908,Water,80.85350156895977
Shiitake,93.10391864367644,9.856118468894179,30.13460334137136,69.00359491467071,Ethanol,92.33183036388021
Shiitake,123.36692378283774,3.5956489403687115,23.845876109022704,86.89737134624498,Supercritical CO2,75.2121466543011
Portobello,33.74071330857319,9.650219368668337,29.147940000658554,52.90939791114673,Ethanol,59.00509139393002
Shiitake,15.095510278355253,4.505337054121783,22.78460943383577,61.224032529516634,Ethanol,50.61807844090556
Button,62.34809007050246,4.4696071426323005,19.57750924966998,63.997514142828564,Water,55.156121367155805
Shiitake,129.79572966522994,4.063483938290551,26.937037537755188,81.29703248851152,Supercritical CO2,79.95057928990109
Button,44.315086860901225,5.872668466128267,33.56364196227903,89.70058480647884,Water,51.025972141795606
Button,124.48351366523595,2.387305388606384,33.58279040030925,59.62682059028612,Ethanol,62.73496159500316
Portobello,174.88504783823598,5.983403368222101,21.838105562109806,84.97229336548322,Water,94.3593260741022
Shiitake,25.963121684201127,5.875343311690036,25.5535493244339,83.22491041727164,Supercritical CO2,62.560046103192086
Portobello,124.34236009827147,7.85711631344383,19.232717971397225,58.986295905670666,Water,90.44098628457029
Shiitake,85.4375372817771,8.50284965743827,34.91262218997767,65.97330320796891,Supercritical CO2,86.77083645978173
Shiitake,157.5841832441759,4.963972152811817,34.62235815735872,66.38691477170076,Supercritical CO2,85.69510335237861
Oyster,40.115464206055606,3.7209992441634436,27.990178594148947,89.12882674106234,Water,55.79977838538926
Shiitake,127.74641187844797,3.33401407585385,31.088281193549467,57.235676055155935,Ethanol,62.182438875278535
Portobello,152.47959924017874,2.7516145303438475,29.302003225674,81.96631884419128,Water,63.079587198699656
Button,170.58441731058394,1.5188282397912238,26.863164380789364,63.36770856692439,Ethanol,59.99931516471838
Shiitake,126.15216480923979,4.08203180951242,16.066959939777952,79.23481383104641,Ethanol,68.04036708561406
Oyster,94.51970988143265,3.4322292291770493,24.09528685105322,66.80044017182652,Water,59.269141486118286
Portobello,115.03403083420635,9.697756472797666,28.49572604334821,73.1343905246616,Ethanol,108.79442496976955
Shiitake,157.7138473613821,6.019379436250396,28.550632277673692,83.30447093304525,Ethanol,99.50578722251957
Portobello,107.00365692860105,4.125493351274568,22.46245236844767,82.16662259935536,Water,66.64014824501787
Oyster,15.165800148462267,6.224208408943264,33.833839733160616,84.65692734158802,Water,52.37107786249416
Oyster,168.26127823618623,2.2527703121112594,18.34714064473562,52.38469301378636,Water,60.8820281673309
Portobello,127.21954767536539,4.996393742819826,25.00718892431121,77.6820221215898,Ethanol,78.94081115560456
Shiitake,125.00727558213191,6.636108892789575,28.817679531016456,55.59949506887052,Supercritical CO2,91.47667702297429
Button,46.66477590761192,5.400080486132063,28.942716117836184,66.63274272073645,Ethanol,61.33242906296604
Oyster,122.01052993955173,4.616009205888918,27.97277913537631,71.94353660218754,Supercritical CO2,84.54821324172975
Shiitake,76.95694896120695,9.944635500097284,20.505764269037204,66.10957938987323,Water,80.78955836371831
Shiitake,120.70960609705365,8.922832859340343,18.12413137373244,70.7844670321203,Supercritical CO2,105.66830983120214
Button,28.12081515235842,6.610653623434961,27.718806536534217,89.86105235194476,Water,49.0272335479894
Oyster,121.83370178251613,6.124396250640545,26.986042322788755,55.40869254851419,Water,76.93027951975841
Oyster,179.90033338101333,6.585944318421257,18.58712020578482,77.01824181345702,Supercritical CO2,104.95235037419371
Shiitake,18.196046606294523,2.8118089704018994,29.102782911411268,65.8400386554246,Water,52.48997002192978
Shiitake,176.11961131762394,4.5562396893788675,24.10343983467313,55.32039195629315,Supercritical CO2,91.94000547130224
Button,79.17435332288801,1.3551357960180939,28.35521183206306,56.34947053497238,Water,51.495160720432445
Button,158.02808655733406,5.27991433738144,31.747341595403014,87.97092424982468,Ethanol,87.19761142044712
Oyster,143.00553228990648,5.887221255618969,18.394568571538464,85.18405986847048,Ethanol,86.07748989523395
Portobello,106.39276436773352,3.0497476249288864,15.382897359936734,86.28167841660087,Water,55.59473039129331
Oyster,135.53636557272551,9.676259624489624,30.582051727915736,89.66131103309546,Water,106.8141227555423
Shiitake,159.34764542122915,9.185091498435177,27.19394850305232,58.332615600340716,Supercritical CO2,120.9491859511536
Oyster,78.7038546806756,7.499289119103153,28.992791392442435,64.21757349456247,Ethanol,78.71992630289603
Portobello,65.59563746575057,5.800479658888263,31.76309949977285,76.76876119699466,Supercritical CO2,70.03824384129548
Button,123.4908755458094,8.829722436829165,31.05621869649001,69.35210159442589,Water,95.34789870301857
Portobello,147.33381013001397,2.1758710944111663,34.21840293857649,66.73558133513333,Water,54.79085440961087
Portobello,139.58847291202468,8.114588148473965,25.718701577042363,64.31244997342372,Supercritical CO2,103.30534971468741
Portobello,145.62832030596786,2.1233873257016347,24.769912653198105,73.75122527773809,Water,62.247472468526354
Button,84.04916351819861,8.147895962944649,23.0377439978146,73.02373714560328,Ethanol,87.58919180489548
Portobello,149.0318167497537,3.481908114262213,18.07382085688409,56.458313362569605,Supercritical CO2,74.5335883428817
Portobello,30.435539413003436,8.8938152291637,26.45214465764045,68.86959350073757,Ethanol,64.89093749856963
Portobello,102.56314665334442,9.49637884442858,20.540250486519575,72.138871048394,Ethanol,96.45252010552245
Shiitake,10.978972284680667,2.3391637246460406,33.42615024425951,72.81147754925561,Ethanol,46.935191953634664
Portobello,65.17959108304595,5.164080445588541,26.663816085541953,58.40428771649407,Supercritical CO2,62.095349032973196
Button,72.29846092813764,9.828886403464166,26.856803610162203,79.69085569009147,Water,85.79478598119296
Portobello,77.34935757357341,5.35066692375832,22.098493217540202,51.00796379284279,Ethanol,67.85627347125336
Portobello,128.22942513727656,8.771927702630906,16.03978703955415,64.19327422172651,Ethanol,98.07273426489441
Button,76.05487721595877,6.298583699181878,15.634875307459772,81.20850594142534,Ethanol,70.02326753650134
Portobello,86.27791584583021,4.377969171276417,23.466702883063952,72.5557168422161,Water,65.81100509932614
Button,50.38250224863567,3.5720519997328317,16.691307561944758,60.44649730043441,Water,52.84605315097474
Portobello,73.45280457698782,2.8290078197747857,27.136939110802782,77.79812477372191,Supercritical CO2,66.65109017856179
Button,48.63583663473575,7.856183722399275,32.61946011279315,72.69563776624294,Water,65.1556073417895
Portobello,22.443307040635418,4.478864561407251,32.65829633037444,81.84974437825548,Supercritical CO2,54.760761520276944
Portobello,112.58626087483424,5.60147915980676,28.18090820264465,79.40100744759293,Supercritical CO2,78.20123507758223
Shiitake,123.59617575435276,5.430929320010637,19.224636629458622,74.40431688144939,Supercritical CO2,80.33943386258282
Shiitake,115.31335882163447,6.195511263098181,32.25993662717744,69.52710701243257,Supercritical CO2,82.32216899585708
Portobello,88.7939874460973,8.79019431062097,32.72186870626416,55.327285026700935,Supercritical CO2,81.09942427368014
Portobello,74.56358263046907,9.826654092250864,18.933071699059173,60.45332071541535,Ethanol,84.33964132793017
Oyster,156.7667204272103,4.668257877164352,29.748521715413546,66.76397891668341,Water,83.75291618422956
